area_name,area_code,date,new_cases,total_cases
Lewisham,E09000023,2020-11-07,33,3199
Merton,E09000024,2020-11-07,33,2385
Newham,E09000025,2020-11-07,79,4895
Redbridge,E09000026,2020-11-07,83,4869
Richmond upon Thames,E09000027,2020-11-07,26,2270
Southwark,E09000028,2020-11-07,31,3807
Sutton,E09000029,2020-11-07,27,2355
Tower Hamlets,E09000030,2020-11-07,70,4450
Waltham Forest,E09000031,2020-11-07,60,3533
Wandsworth,E09000032,2020-11-07,64,4021
Westminster,E09000033,2020-11-07,38,3081
Barking and Dagenham,E09000002,2020-11-08,23,2962
Barnet,E09000003,2020-11-08,99,5150
Bexley,E09000004,2020-11-08,65,3112
Brent,E09000005,2020-11-08,60,4648
Bromley,E09000006,2020-11-08,55,3693
Camden,E09000007,2020-11-08,30,2719
Croydon,E09000008,2020-11-08,50,4445
Ealing,E09000009,2020-11-08,116,5811
Enfield,E09000010,2020-11-08,53,4284
Greenwich,E09000011,2020-11-08,32,2898
Hackney and City of London,E09000012,2020-11-08,47,4008
Hammersmith and Fulham,E09000013,2020-11-08,33,2886
Haringey,E09000014,2020-11-08,51,3244
Harrow,E09000015,2020-11-08,55,3632
Havering,E09000016,2020-11-08,73,4003
Hillingdon,E09000017,2020-11-08,74,4439
Hounslow,E09000018,2020-11-08,71,4042
Islington,E09000019,2020-11-08,47,2635
Kensington and Chelsea,E09000020,2020-11-08,30,2011
Kingston upon Thames,E09000021,2020-11-08,29,2364
Lambeth,E09000022,2020-11-08,59,4297
Lewisham,E09000023,2020-11-08,31,3230
Merton,E09000024,2020-11-08,26,2411
Newham,E09000025,2020-11-08,64,4959
Redbridge,E09000026,2020-11-08,85,4954
Richmond upon Thames,E09000027,2020-11-08,41,2311
Southwark,E09000028,2020-11-08,40,3847
Sutton,E09000029,2020-11-08,32,2387
Tower Hamlets,E09000030,2020-11-08,92,4542
Waltham Forest,E09000031,2020-11-08,75,3608
Wandsworth,E09000032,2020-11-08,71,4092
Westminster,E09000033,2020-11-08,46,3127
Barking and Dagenham,E09000002,2020-11-09,94,3056
Barnet,E09000003,2020-11-09,149,5299
Bexley,E09000004,2020-11-09,106,3218
Brent,E09000005,2020-11-09,135,4783
Bromley,E09000006,2020-11-09,74,3767
Camden,E09000007,2020-11-09,89,2808
Croydon,E09000008,2020-11-09,93,4538
Ealing,E09000009,2020-11-09,145,5956
Enfield,E09000010,2020-11-09,100,4384
Greenwich,E09000011,2020-11-09,92,2990
Hackney and City of London,E09000012,2020-11-09,89,4097
Hammersmith and Fulham,E09000013,2020-11-09,69,2955
Haringey,E09000014,2020-11-09,61,3305
Harrow,E09000015,2020-11-09,79,3711
Havering,E09000016,2020-11-09,166,4169
Hillingdon,E09000017,2020-11-09,116,4555
Hounslow,E09000018,2020-11-09,86,4128
Islington,E09000019,2020-11-09,90,2725
Kensington and Chelsea,E09000020,2020-11-09,41,2052
Kingston upon Thames,E09000021,2020-11-09,49,2413
Lambeth,E09000022,2020-11-09,93,4390
Lewisham,E09000023,2020-11-09,81,3311
Merton,E09000024,2020-11-09,54,2465
Newham,E09000025,2020-11-09,130,5089
Redbridge,E09000026,2020-11-09,127,5081
Richmond upon Thames,E09000027,2020-11-09,56,2367
Southwark,E09000028,2020-11-09,79,3926
Sutton,E09000029,2020-11-09,63,2450
Tower Hamlets,E09000030,2020-11-09,156,4698
Waltham Forest,E09000031,2020-11-09,138,3746
Wandsworth,E09000032,2020-11-09,105,4197
Westminster,E09000033,2020-11-09,71,3198
Barking and Dagenham,E09000002,2020-11-10,90,3146
Barnet,E09000003,2020-11-10,121,5420
Bexley,E09000004,2020-11-10,108,3326
Brent,E09000005,2020-11-10,118,4901
Bromley,E09000006,2020-11-10,75,3842
Camden,E09000007,2020-11-10,42,2850
Croydon,E09000008,2020-11-10,98,4636
Ealing,E09000009,2020-11-10,127,6083
Enfield,E09000010,2020-11-10,108,4492
Greenwich,E09000011,2020-11-10,87,3077
Hackney and City of London,E09000012,2020-11-10,65,4162
Hammersmith and Fulham,E09000013,2020-11-10,66,3021
Haringey,E09000014,2020-11-10,60,3365
Harrow,E09000015,2020-11-10,96,3807
Havering,E09000016,2020-11-10,119,4288
Hillingdon,E09000017,2020-11-10,134,4689
Hounslow,E09000018,2020-11-10,78,4206
Islington,E09000019,2020-11-10,61,2786
Kensington and Chelsea,E09000020,2020-11-10,27,2079
Kingston upon Thames,E09000021,2020-11-10,57,2470
Lambeth,E09000022,2020-11-10,74,4464
Lewisham,E09000023,2020-11-10,62,3373
Merton,E09000024,2020-11-10,49,2514
Newham,E09000025,2020-11-10,111,5200
Redbridge,E09000026,2020-11-10,137,5218
Richmond upon Thames,E09000027,2020-11-10,48,2415
Southwark,E09000028,2020-11-10,62,3988
Sutton,E09000029,2020-11-10,55,2505
Tower Hamlets,E09000030,2020-11-10,131,4829
Waltham Forest,E09000031,2020-11-10,98,3844
Wandsworth,E09000032,2020-11-10,85,4282
Westminster,E09000033,2020-11-10,74,3272
Barking and Dagenham,E09000002,2020-11-11,111,3257
Barnet,E09000003,2020-11-11,116,5536
Bexley,E09000004,2020-11-11,131,3457
Brent,E09000005,2020-11-11,106,5007
Bromley,E09000006,2020-11-11,82,3924
Camden,E09000007,2020-11-11,73,2923
Croydon,E09000008,2020-11-11,109,4745
Ealing,E09000009,2020-11-11,137,6220
Enfield,E09000010,2020-11-11,115,4607
Greenwich,E09000011,2020-11-11,96,3173
Hackney and City of London,E09000012,2020-11-11,73,4235
Hammersmith and Fulham,E09000013,2020-11-11,75,3096
Haringey,E09000014,2020-11-11,58,3423
Harrow,E09000015,2020-11-11,76,3883
Havering,E09000016,2020-11-11,162,4450
Hillingdon,E09000017,2020-11-11,99,4788
Hounslow,E09000018,2020-11-11,69,4275
Islington,E09000019,2020-11-11,68,2854
Kensington and Chelsea,E09000020,2020-11-11,48,2127
Kingston upon Thames,E09000021,2020-11-11,58,2528
Lambeth,E09000022,2020-11-11,80,4544
Lewisham,E09000023,2020-11-11,63,3436
Merton,E09000024,2020-11-11,56,2570
Newham,E09000025,2020-11-11,121,5321
Redbridge,E09000026,2020-11-11,128,5346
Richmond upon Thames,E09000027,2020-11-11,40,2455
Southwark,E09000028,2020-11-11,55,4043
Sutton,E09000029,2020-11-11,72,2577
Tower Hamlets,E09000030,2020-11-11,156,4985
Waltham Forest,E09000031,2020-11-11,94,3938
Wandsworth,E09000032,2020-11-11,113,4395
Westminster,E09000033,2020-11-11,69,3341
Barking and Dagenham,E09000002,2020-11-12,72,3329
Barnet,E09000003,2020-11-12,116,5652
Bexley,E09000004,2020-11-12,116,3573
Brent,E09000005,2020-11-12,120,5127
Bromley,E09000006,2020-11-12,82,4006
Camden,E09000007,2020-11-12,57,2980
Croydon,E09000008,2020-11-12,88,4833
Ealing,E09000009,2020-11-12,149,6369
Enfield,E09000010,2020-11-12,132,4739
Greenwich,E09000011,2020-11-12,82,3255
Hackney and City of London,E09000012,2020-11-12,102,4337
Hammersmith and Fulham,E09000013,2020-11-12,46,3142
Haringey,E09000014,2020-11-12,78,3501
Harrow,E09000015,2020-11-12,72,3955
Havering,E09000016,2020-11-12,146,4596
Hillingdon,E09000017,2020-11-12,125,4913
Hounslow,E09000018,2020-11-12,98,4373
Islington,E09000019,2020-11-12,54,2908
Kensington and Chelsea,E09000020,2020-11-12,41,2168
Kingston upon Thames,E09000021,2020-11-12,66,2594
Lambeth,E09000022,2020-11-12,90,4634
Lewisham,E09000023,2020-11-12,49,3485
Merton,E09000024,2020-11-12,53,2623
Newham,E09000025,2020-11-12,103,5424
Redbridge,E09000026,2020-11-12,136,5482
Richmond upon Thames,E09000027,2020-11-12,34,2489
Southwark,E09000028,2020-11-12,73,4116
Sutton,E09000029,2020-11-12,63,2640
Tower Hamlets,E09000030,2020-11-12,116,5101
Waltham Forest,E09000031,2020-11-12,110,4048
Wandsworth,E09000032,2020-11-12,98,4493
Westminster,E09000033,2020-11-12,69,3410
Barking and Dagenham,E09000002,2020-11-13,78,3407
Barnet,E09000003,2020-11-13,96,5748
Bexley,E09000004,2020-11-13,99,3672
Brent,E09000005,2020-11-13,101,5228
Bromley,E09000006,2020-11-13,87,4093
Camden,E09000007,2020-11-13,47,3027
Croydon,E09000008,2020-11-13,102,4935
Ealing,E09000009,2020-11-13,143,6512
Enfield,E09000010,2020-11-13,123,4862
Greenwich,E09000011,2020-11-13,58,3313
Hackney and City of London,E09000012,2020-11-13,88,4425
Hammersmith and Fulham,E09000013,2020-11-13,77,3219
Haringey,E09000014,2020-11-13,57,3558
Harrow,E09000015,2020-11-13,79,4034
Havering,E09000016,2020-11-13,169,4765
Hillingdon,E09000017,2020-11-13,119,5032
Hounslow,E09000018,2020-11-13,74,4447
Islington,E09000019,2020-11-13,60,2968
Kensington and Chelsea,E09000020,2020-11-13,23,2191
Kingston upon Thames,E09000021,2020-11-13,42,2636
Lambeth,E09000022,2020-11-13,82,4716
Lewisham,E09000023,2020-11-13,77,3562
Merton,E09000024,2020-11-13,65,2688
Newham,E09000025,2020-11-13,100,5524
Redbridge,E09000026,2020-11-13,146,5628
Richmond upon Thames,E09000027,2020-11-13,38,2527
Southwark,E09000028,2020-11-13,49,4165
Sutton,E09000029,2020-11-13,48,2688
Tower Hamlets,E09000030,2020-11-13,146,5247
Waltham Forest,E09000031,2020-11-13,68,4116
Wandsworth,E09000032,2020-11-13,88,4581
Westminster,E09000033,2020-11-13,60,3470
Barking and Dagenham,E09000002,2020-11-14,55,3462
Barnet,E09000003,2020-11-14,75,5823
Bexley,E09000004,2020-11-14,82,3754
Brent,E09000005,2020-11-14,77,5305
Bromley,E09000006,2020-11-14,79,4172
Camden,E09000007,2020-11-14,36,3063
Croydon,E09000008,2020-11-14,76,5011
Ealing,E09000009,2020-11-14,105,6617
Enfield,E09000010,2020-11-14,76,4938
Greenwich,E09000011,2020-11-14,71,3384
Hackney and City of London,E09000012,2020-11-14,48,4473
Hammersmith and Fulham,E09000013,2020-11-14,32,3251
Haringey,E09000014,2020-11-14,48,3606
Harrow,E09000015,2020-11-14,53,4087
Havering,E09000016,2020-11-14,138,4903
Hillingdon,E09000017,2020-11-14,61,5093
Hounslow,E09000018,2020-11-14,55,4502
Islington,E09000019,2020-11-14,40,3008
Kensington and Chelsea,E09000020,2020-11-14,27,2218
Kingston upon Thames,E09000021,2020-11-14,37,2673
Lambeth,E09000022,2020-11-14,50,4766
Lewisham,E09000023,2020-11-14,43,3605
Merton,E09000024,2020-11-14,41,2729
Newham,E09000025,2020-11-14,84,5608
Redbridge,E09000026,2020-11-14,94,5722
Richmond upon Thames,E09000027,2020-11-14,15,2542
Southwark,E09000028,2020-11-14,38,4203
Sutton,E09000029,2020-11-14,44,2732
Tower Hamlets,E09000030,2020-11-14,76,5323
Waltham Forest,E09000031,2020-11-14,62,4178
Wandsworth,E09000032,2020-11-14,68,4649
Westminster,E09000033,2020-11-14,34,3504
Barking and Dagenham,E09000002,2020-11-15,59,3521
Barnet,E09000003,2020-11-15,63,5886
Bexley,E09000004,2020-11-15,65,3819
Brent,E09000005,2020-11-15,57,5362
Bromley,E09000006,2020-11-15,61,4233
Camden,E09000007,2020-11-15,27,3090
Croydon,E09000008,2020-11-15,70,5081
Ealing,E09000009,2020-11-15,81,6698
Enfield,E09000010,2020-11-15,89,5027
Greenwich,E09000011,2020-11-15,53,3437
Hackney and City of London,E09000012,2020-11-15,44,4517
Hammersmith and Fulham,E09000013,2020-11-15,34,3285
Haringey,E09000014,2020-11-15,42,3648
Harrow,E09000015,2020-11-15,45,4132
Havering,E09000016,2020-11-15,105,5008
Hillingdon,E09000017,2020-11-15,93,5186
Hounslow,E09000018,2020-11-15,61,4563
Islington,E09000019,2020-11-15,28,3036
Kensington and Chelsea,E09000020,2020-11-15,24,2242
Kingston upon Thames,E09000021,2020-11-15,38,2711
Lambeth,E09000022,2020-11-15,43,4809
Lewisham,E09000023,2020-11-15,35,3640
Merton,E09000024,2020-11-15,43,2772
Newham,E09000025,2020-11-15,98,5706
Redbridge,E09000026,2020-11-15,94,5816
Richmond upon Thames,E09000027,2020-11-15,20,2562
Southwark,E09000028,2020-11-15,53,4256
Sutton,E09000029,2020-11-15,39,2771
Tower Hamlets,E09000030,2020-11-15,92,5415
Waltham Forest,E09000031,2020-11-15,55,4233
Wandsworth,E09000032,2020-11-15,42,4691
Westminster,E09000033,2020-11-15,39,3543
Barking and Dagenham,E09000002,2020-11-16,104,3625
Barnet,E09000003,2020-11-16,146,6032
Bexley,E09000004,2020-11-16,109,3928
Brent,E09000005,2020-11-16,141,5503
Bromley,E09000006,2020-11-16,92,4325
Camden,E09000007,2020-11-16,61,3151
Croydon,E09000008,2020-11-16,106,5187
Ealing,E09000009,2020-11-16,147,6845
Enfield,E09000010,2020-11-16,125,5152
Greenwich,E09000011,2020-11-16,116,3553
Hackney and City of London,E09000012,2020-11-16,88,4605
Hammersmith and Fulham,E09000013,2020-11-16,53,3338
Haringey,E09000014,2020-11-16,68,3716
Harrow,E09000015,2020-11-16,77,4209
Havering,E09000016,2020-11-16,171,5179
Hillingdon,E09000017,2020-11-16,103,5289
Hounslow,E09000018,2020-11-16,120,4683
Islington,E09000019,2020-11-16,62,3098
Kensington and Chelsea,E09000020,2020-11-16,38,2280
Kingston upon Thames,E09000021,2020-11-16,43,2754
Lambeth,E09000022,2020-11-16,106,4915
Lewisham,E09000023,2020-11-16,70,3710
Merton,E09000024,2020-11-16,70,2842
Newham,E09000025,2020-11-16,139,5845
Redbridge,E09000026,2020-11-16,152,5968
Richmond upon Thames,E09000027,2020-11-16,41,2603
Southwark,E09000028,2020-11-16,66,4322
Sutton,E09000029,2020-11-16,58,2829
Tower Hamlets,E09000030,2020-11-16,139,5554
Waltham Forest,E09000031,2020-11-16,112,4345
Wandsworth,E09000032,2020-11-16,81,4772
Westminster,E09000033,2020-11-16,65,3608
Barking and Dagenham,E09000002,2020-11-17,90,3715
Barnet,E09000003,2020-11-17,98,6130
Bexley,E09000004,2020-11-17,96,4024
Brent,E09000005,2020-11-17,109,5612
Bromley,E09000006,2020-11-17,75,4400
Camden,E09000007,2020-11-17,38,3189
Croydon,E09000008,2020-11-17,96,5283
Ealing,E09000009,2020-11-17,91,6936
Enfield,E09000010,2020-11-17,113,5265
Greenwich,E09000011,2020-11-17,101,3654
Hackney and City of London,E09000012,2020-11-17,89,4694
Hammersmith and Fulham,E09000013,2020-11-17,43,3381
Haringey,E09000014,2020-11-17,47,3763
Harrow,E09000015,2020-11-17,93,4302
Havering,E09000016,2020-11-17,150,5329
Hillingdon,E09000017,2020-11-17,98,5387
Hounslow,E09000018,2020-11-17,91,4774
Islington,E09000019,2020-11-17,53,3151
Kensington and Chelsea,E09000020,2020-11-17,38,2318
Kingston upon Thames,E09000021,2020-11-17,57,2811
Lambeth,E09000022,2020-11-17,49,4964
Lewisham,E09000023,2020-11-17,57,3767
Merton,E09000024,2020-11-17,59,2901
Newham,E09000025,2020-11-17,134,5979
Redbridge,E09000026,2020-11-17,140,6108
Richmond upon Thames,E09000027,2020-11-17,46,2649
Southwark,E09000028,2020-11-17,38,4360
Sutton,E09000029,2020-11-17,45,2874
Tower Hamlets,E09000030,2020-11-17,119,5673
Waltham Forest,E09000031,2020-11-17,83,4428
Wandsworth,E09000032,2020-11-17,71,4843
Westminster,E09000033,2020-11-17,48,3656
Barking and Dagenham,E09000002,2020-11-18,79,3794
Barnet,E09000003,2020-11-18,68,6198
Bexley,E09000004,2020-11-18,99,4123
Brent,E09000005,2020-11-18,104,5716
Bromley,E09000006,2020-11-18,84,4484
Camden,E09000007,2020-11-18,36,3225
Croydon,E09000008,2020-11-18,102,5385
Ealing,E09000009,2020-11-18,109,7045
Enfield,E09000010,2020-11-18,114,5379
Greenwich,E09000011,2020-11-18,80,3734
Hackney and City of London,E09000012,2020-11-18,75,4769
Hammersmith and Fulham,E09000013,2020-11-18,47,3428
Haringey,E09000014,2020-11-18,68,3831
Harrow,E09000015,2020-11-18,63,4365
Havering,E09000016,2020-11-18,133,5462
Hillingdon,E09000017,2020-11-18,88,5475
Hounslow,E09000018,2020-11-18,86,4860
Islington,E09000019,2020-11-18,53,3204
Kensington and Chelsea,E09000020,2020-11-18,26,2344
Kingston upon Thames,E09000021,2020-11-18,39,2850
Lambeth,E09000022,2020-11-18,71,5035
Lewisham,E09000023,2020-11-18,43,3810
Merton,E09000024,2020-11-18,64,2965
Newham,E09000025,2020-11-18,145,6124
Redbridge,E09000026,2020-11-18,154,6262
Richmond upon Thames,E09000027,2020-11-18,30,2679
Southwark,E09000028,2020-11-18,54,4414
Sutton,E09000029,2020-11-18,45,2919
Tower Hamlets,E09000030,2020-11-18,118,5791
Waltham Forest,E09000031,2020-11-18,87,4515
Wandsworth,E09000032,2020-11-18,48,4891
Westminster,E09000033,2020-11-18,42,3698
Barking and Dagenham,E09000002,2020-11-19,87,3881
Barnet,E09000003,2020-11-19,104,6302
Bexley,E09000004,2020-11-19,82,4205
Brent,E09000005,2020-11-19,94,5810
Bromley,E09000006,2020-11-19,47,4531
Camden,E09000007,2020-11-19,31,3256
Croydon,E09000008,2020-11-19,84,5469
Ealing,E09000009,2020-11-19,99,7144
Enfield,E09000010,2020-11-19,99,5478
Greenwich,E09000011,2020-11-19,86,3820
Hackney and City of London,E09000012,2020-11-19,61,4830
Hammersmith and Fulham,E09000013,2020-11-19,47,3475
Haringey,E09000014,2020-11-19,44,3875
Harrow,E09000015,2020-11-19,57,4422
Havering,E09000016,2020-11-19,146,5608
Hillingdon,E09000017,2020-11-19,76,5551
Hounslow,E09000018,2020-11-19,75,4935
Islington,E09000019,2020-11-19,37,3241
Kensington and Chelsea,E09000020,2020-11-19,29,2373
Kingston upon Thames,E09000021,2020-11-19,38,2888
Lambeth,E09000022,2020-11-19,55,5090
Lewisham,E09000023,2020-11-19,48,3858
Merton,E09000024,2020-11-19,56,3021
Newham,E09000025,2020-11-19,102,6226
Redbridge,E09000026,2020-11-19,136,6398
Richmond upon Thames,E09000027,2020-11-19,26,2705
Southwark,E09000028,2020-11-19,47,4461
Sutton,E09000029,2020-11-19,38,2957
Tower Hamlets,E09000030,2020-11-19,97,5888
Waltham Forest,E09000031,2020-11-19,67,4582
Wandsworth,E09000032,2020-11-19,40,4931
Westminster,E09000033,2020-11-19,44,3742
Barking and Dagenham,E09000002,2020-11-20,70,3951
Barnet,E09000003,2020-11-20,83,6385
Bexley,E09000004,2020-11-20,80,4285
Brent,E09000005,2020-11-20,87,5897
Bromley,E09000006,2020-11-20,51,4582
Camden,E09000007,2020-11-20,28,3284
Croydon,E09000008,2020-11-20,92,5561
Ealing,E09000009,2020-11-20,103,7247
Enfield,E09000010,2020-11-20,89,5567
Greenwich,E09000011,2020-11-20,61,3881
Hackney and City of London,E09000012,2020-11-20,51,4881
Hammersmith and Fulham,E09000013,2020-11-20,42,3517
Haringey,E09000014,2020-11-20,54,3929
Harrow,E09000015,2020-11-20,63,4485
Havering,E09000016,2020-11-20,98,5706
Hillingdon,E09000017,2020-11-20,80,5631
Hounslow,E09000018,2020-11-20,64,4999
Islington,E09000019,2020-11-20,43,3284
Kensington and Chelsea,E09000020,2020-11-20,34,2407
Kingston upon Thames,E09000021,2020-11-20,21,2909
Lambeth,E09000022,2020-11-20,65,5155
Lewisham,E09000023,2020-11-20,42,3900
Merton,E09000024,2020-11-20,33,3054
Newham,E09000025,2020-11-20,102,6328
Redbridge,E09000026,2020-11-20,136,6534
Richmond upon Thames,E09000027,2020-11-20,32,2737
Southwark,E09000028,2020-11-20,56,4517
Sutton,E09000029,2020-11-20,37,2994
Tower Hamlets,E09000030,2020-11-20,108,5996
Waltham Forest,E09000031,2020-11-20,107,4689
Wandsworth,E09000032,2020-11-20,54,4985
Westminster,E09000033,2020-11-20,39,3781
Barking and Dagenham,E09000002,2020-11-21,70,4021
Barnet,E09000003,2020-11-21,48,6433
Bexley,E09000004,2020-11-21,44,4329
Brent,E09000005,2020-11-21,66,5963
Bromley,E09000006,2020-11-21,39,4621
Camden,E09000007,2020-11-21,15,3299
Croydon,E09000008,2020-11-21,59,5620
Ealing,E09000009,2020-11-21,67,7314
Enfield,E09000010,2020-11-21,89,5656
Greenwich,E09000011,2020-11-21,37,3918
Hackney and City of London,E09000012,2020-11-21,26,4907
Hammersmith and Fulham,E09000013,2020-11-21,24,3541
Haringey,E09000014,2020-11-21,35,3964
Harrow,E09000015,2020-11-21,37,4522
Havering,E09000016,2020-11-21,76,5782
Hillingdon,E09000017,2020-11-21,52,5683
Hounslow,E09000018,2020-11-21,47,5046
Islington,E09000019,2020-11-21,28,3312
Kensington and Chelsea,E09000020,2020-11-21,15,2422
Kingston upon Thames,E09000021,2020-11-21,30,2939
Lambeth,E09000022,2020-11-21,50,5205
Lewisham,E09000023,2020-11-21,26,3926
Merton,E09000024,2020-11-21,42,3096
Newham,E09000025,2020-11-21,69,6397
Redbridge,E09000026,2020-11-21,97,6631
Richmond upon Thames,E09000027,2020-11-21,12,2749
Southwark,E09000028,2020-11-21,32,4549
Sutton,E09000029,2020-11-21,38,3032
Tower Hamlets,E09000030,2020-11-21,74,6070
Waltham Forest,E09000031,2020-11-21,78,4767
Wandsworth,E09000032,2020-11-21,28,5013
Westminster,E09000033,2020-11-21,27,3808
Barking and Dagenham,E09000002,2020-11-22,54,4075
Barnet,E09000003,2020-11-22,59,6492
Bexley,E09000004,2020-11-22,45,4374
Brent,E09000005,2020-11-22,63,6026
Bromley,E09000006,2020-11-22,34,4655
Camden,E09000007,2020-11-22,30,3329
Croydon,E09000008,2020-11-22,51,5671
Ealing,E09000009,2020-11-22,67,7381
Enfield,E09000010,2020-11-22,63,5719
Greenwich,E09000011,2020-11-22,41,3959
Hackney and City of London,E09000012,2020-11-22,59,4966
Hammersmith and Fulham,E09000013,2020-11-22,22,3563
Haringey,E09000014,2020-11-22,34,3998
Harrow,E09000015,2020-11-22,38,4560
Havering,E09000016,2020-11-22,91,5873
Hillingdon,E09000017,2020-11-22,64,5747
Hounslow,E09000018,2020-11-22,48,5094
Islington,E09000019,2020-11-22,29,3341
Kensington and Chelsea,E09000020,2020-11-22,22,2444
Kingston upon Thames,E09000021,2020-11-22,41,2980
Lambeth,E09000022,2020-11-22,35,5240
Lewisham,E09000023,2020-11-22,21,3947
Merton,E09000024,2020-11-22,20,3116
Newham,E09000025,2020-11-22,94,6491
Redbridge,E09000026,2020-11-22,108,6739
Richmond upon Thames,E09000027,2020-11-22,15,2764
Southwark,E09000028,2020-11-22,24,4573
Sutton,E09000029,2020-11-22,23,3055
Tower Hamlets,E09000030,2020-11-22,54,6124
Waltham Forest,E09000031,2020-11-22,65,4832
Wandsworth,E09000032,2020-11-22,32,5045
Westminster,E09000033,2020-11-22,34,3842
Barking and Dagenham,E09000002,2020-11-23,89,4164
Barnet,E09000003,2020-11-23,87,6579
Bexley,E09000004,2020-11-23,102,4476
Brent,E09000005,2020-11-23,70,6096
Bromley,E09000006,2020-11-23,81,4736
Camden,E09000007,2020-11-23,49,3378
Croydon,E09000008,2020-11-23,83,5754
Ealing,E09000009,2020-11-23,120,7501
Enfield,E09000010,2020-11-23,98,5817
Greenwich,E09000011,2020-11-23,95,4054
Hackney and City of London,E09000012,2020-11-23,57,5023
Hammersmith and Fulham,E09000013,2020-11-23,31,3594
Haringey,E09000014,2020-11-23,55,4053
Harrow,E09000015,2020-11-23,70,4630
Havering,E09000016,2020-11-23,113,5986
Hillingdon,E09000017,2020-11-23,86,5833
Hounslow,E09000018,2020-11-23,77,5171
